sku_id,product_family_key,brand,component,bom_cost_usd,cost_share_pct,warranty_claim_rate_pct
SKU-0098,Dell_i5_32GB_2TB_14-16in,Dell,Keyboard/Chassis,142.99,14.6,3.15
SKU-0098,Dell_i5_32GB_2TB_14-16in,Dell,Power Adapter,54.42,5.6,2.63
SKU-0098,Dell_i5_32GB_2TB_14-16in,Dell,TOTAL / MSRP,979.6,100.0,
SKU-0099,Samsung_celeron_4GB_32GB_14-16in,Samsung,Motherboard,124.81,35.0,4.62
SKU-0099,Samsung_celeron_4GB_32GB_14-16in,Samsung,Display Panel,76.69,21.5,2.77
SKU-0099,Samsung_celeron_4GB_32GB_14-16in,Samsung,Battery,26.88,7.5,3.84
SKU-0099,Samsung_celeron_4GB_32GB_14-16in,Samsung,RAM Module,22.55,6.3,0.97
SKU-0099,Samsung_celeron_4GB_32GB_14-16in,Samsung,Storage (SSD/HDD),37.25,10.4,1.92
SKU-0099,Samsung_celeron_4GB_32GB_14-16in,Samsung,Keyboard/Chassis,53.75,15.1,2.74
SKU-0099,Samsung_celeron_4GB_32GB_14-16in,Samsung,Power Adapter,19.42,5.4,2.42
SKU-0099,Samsung_celeron_4GB_32GB_14-16in,Samsung,TOTAL / MSRP,356.8,100.0,
SKU-0100,Dell_i7_8GB_256GB_14-16in,Dell,Motherboard,305.21,35.0,10.08
SKU-0100,Dell_i7_8GB_256GB_14-16in,Dell,Display Panel,194.97,22.3,2.19
SKU-0100,Dell_i7_8GB_256GB_14-16in,Dell,Battery,63.62,7.3,3.53
SKU-0100,Dell_i7_8GB_256GB_14-16in,Dell,RAM Module,48.16,5.5,1.06
SKU-0100,Dell_i7_8GB_256GB_14-16in,Dell,Storage (SSD/HDD),84.4,9.7,1.71
SKU-0100,Dell_i7_8GB_256GB_14-16in,Dell,Keyboard/Chassis,110.69,12.7,3.21
SKU-0100,Dell_i7_8GB_256GB_14-16in,Dell,Power Adapter,53.34,6.1,2.13
SKU-0100,Dell_i7_8GB_256GB_14-16in,Dell,TOTAL / MSRP,872.4,100.0,
SKU-0101,HP_celeron_4GB_128GB_14-16in,HP,Motherboard,132.83,35.8,4.77
SKU-0101,HP_celeron_4GB_128GB_14-16in,HP,Display Panel,82.01,22.1,2.86
SKU-0101,HP_celeron_4GB_128GB_14-16in,HP,Battery,27.18,7.3,3.86
SKU-0101,HP_celeron_4GB_128GB_14-16in,HP,RAM Module,21.23,5.7,0.86
SKU-0101,HP_celeron_4GB_128GB_14-16in,HP,Storage (SSD/HDD),38.89,10.5,1.83
SKU-0101,HP_celeron_4GB_128GB_14-16in,HP,Keyboard/Chassis,46.79,12.6,2.82
SKU-0101,HP_celeron_4GB_128GB_14-16in,HP,Power Adapter,23.96,6.5,2.63
SKU-0101,HP_celeron_4GB_128GB_14-16in,HP,TOTAL / MSRP,371.2,100.0,
SKU-0102,HP_celeron_4GB_16GB_Sub-12in,HP,Motherboard,119.48,33.7,10.44
SKU-0102,HP_celeron_4GB_16GB_Sub-12in,HP,Display Panel,81.24,22.9,2.83
SKU-0102,HP_celeron_4GB_16GB_Sub-12in,HP,Battery,29.76,8.4,3.97
SKU-0102,HP_celeron_4GB_16GB_Sub-12in,HP,RAM Module,23.35,6.6,0.92
SKU-0102,HP_celeron_4GB_16GB_Sub-12in,HP,Storage (SSD/HDD),35.76,10.1,2.28
SKU-0102,HP_celeron_4GB_16GB_Sub-12in,HP,Keyboard/Chassis,46.69,13.2,3.2
SKU-0102,HP_celeron_4GB_16GB_Sub-12in,HP,Power Adapter,21.78,6.1,2.71
SKU-0102,HP_celeron_4GB_16GB_Sub-12in,HP,TOTAL / MSRP,354.4,100.0,
SKU-0103,Dell_i7_32GB_2TB_16in+,Dell,Motherboard,502.19,36.8,11.11
SKU-0103,Dell_i7_32GB_2TB_16in+,Dell,Display Panel,291.22,21.3,2.81
SKU-0103,Dell_i7_32GB_2TB_16in+,Dell,Battery,117.81,8.6,4.25
SKU-0103,Dell_i7_32GB_2TB_16in+,Dell,RAM Module,89.02,6.5,1.0
SKU-0103,Dell_i7_32GB_2TB_16in+,Dell,Storage (SSD/HDD),126.61,9.3,2.27
SKU-0103,Dell_i7_32GB_2TB_16in+,Dell,Keyboard/Chassis,185.67,13.6,3.4
SKU-0103,Dell_i7_32GB_2TB_16in+,Dell,Power Adapter,78.27,5.7,2.73
SKU-0103,Dell_i7_32GB_2TB_16in+,Dell,TOTAL / MSRP,1366.0,100.0,
SKU-0104,Dell_i5_8GB_16GB_14-16in,Dell,Motherboard,218.6,34.4,6.59
SKU-0104,Dell_i5_8GB_16GB_14-16in,Dell,Display Panel,127.17,20.0,2.76
SKU-0104,Dell_i5_8GB_16GB_14-16in,Dell,Battery,51.09,8.0,3.87
SKU-0104,Dell_i5_8GB_16GB_14-16in,Dell,RAM Module,35.8,5.6,1.14
SKU-0104,Dell_i5_8GB_16GB_14-16in,Dell,Storage (SSD/HDD),63.81,10.0,1.83
SKU-0104,Dell_i5_8GB_16GB_14-16in,Dell,Keyboard/Chassis,90.59,14.3,2.62
SKU-0104,Dell_i5_8GB_16GB_14-16in,Dell,Power Adapter,34.41,5.4,2.75
SKU-0104,Dell_i5_8GB_16GB_14-16in,Dell,TOTAL / MSRP,635.2,100.0,
SKU-0105,Dell_celeron_4GB_128GB_Sub-12in,Dell,Motherboard,137.64,37.1,11.5
SKU-0105,Dell_celeron_4GB_128GB_Sub-12in,Dell,Display Panel,81.29,21.9,2.66
SKU-0105,Dell_celeron_4GB_128GB_Sub-12in,Dell,Battery,29.45,7.9,4.34
SKU-0105,Dell_celeron_4GB_128GB_Sub-12in,Dell,RAM Module,23.48,6.3,1.0
SKU-0105,Dell_celeron_4GB_128GB_Sub-12in,Dell,Storage (SSD/HDD),39.23,10.6,1.93
SKU-0105,Dell_celeron_4GB_128GB_Sub-12in,Dell,Keyboard/Chassis,47.25,12.7,3.28
SKU-0105,Dell_celeron_4GB_128GB_Sub-12in,Dell,Power Adapter,23.29,6.3,2.2
SKU-0105,Dell_celeron_4GB_128GB_Sub-12in,Dell,TOTAL / MSRP,371.2,100.0,
SKU-0106,Dell_Other/Unspecified_Unk_Unk_14-16in,Dell,Motherboard,162.93,30.6,8.65
SKU-0106,Dell_Other/Unspecified_Unk_Unk_14-16in,Dell,Display Panel,126.96,23.8,2.87
SKU-0106,Dell_Other/Unspecified_Unk_Unk_14-16in,Dell,Battery,42.43,8.0,4.16
SKU-0106,Dell_Other/Unspecified_Unk_Unk_14-16in,Dell,RAM Module,34.62,6.5,1.14
SKU-0106,Dell_Other/Unspecified_Unk_Unk_14-16in,Dell,Storage (SSD/HDD),54.54,10.2,2.3
SKU-0106,Dell_Other/Unspecified_Unk_Unk_14-16in,Dell,Keyboard/Chassis,72.43,13.6,3.14
SKU-0106,Dell_Other/Unspecified_Unk_Unk_14-16in,Dell,Power Adapter,34.62,6.5,2.2
SKU-0106,Dell_Other/Unspecified_Unk_Unk_14-16in,Dell,TOTAL / MSRP,532.4,100.0,
SKU-0107,Lenovo_celeron_Unk_256GB_14-16in,Lenovo,Motherboard,155.83,37.1,9.4
SKU-0107,Lenovo_celeron_Unk_256GB_14-16in,Lenovo,Display Panel,100.72,24.0,2.56
SKU-0107,Lenovo_celeron_Unk_256GB_14-16in,Lenovo,Battery,33.11,7.9,3.79
SKU-0107,Lenovo_celeron_Unk_256GB_14-16in,Lenovo,RAM Module,24.46,5.8,1.12
SKU-0107,Lenovo_celeron_Unk_256GB_14-16in,Lenovo,Storage (SSD/HDD),41.17,9.8,2.16
SKU-0107,Lenovo_celeron_Unk_256GB_14-16in,Lenovo,Keyboard/Chassis,58.77,14.0,2.73
SKU-0107,Lenovo_celeron_Unk_256GB_14-16in,Lenovo,Power Adapter,24.17,5.8,2.57
SKU-0107,Lenovo_celeron_Unk_256GB_14-16in,Lenovo,TOTAL / MSRP,420.0,100.0,
SKU-0108,Other/Unbranded_i5_Unk_512GB_12-14in,Other/Unbranded,Motherboard,261.2,37.0,5.08
SKU-0108,Other/Unbranded_i5_Unk_512GB_12-14in,Other/Unbranded,Display Panel,165.47,23.4,2.16
SKU-0108,Other/Unbranded_i5_Unk_512GB_12-14in,Other/Unbranded,Battery,59.54,8.4,4.19
SKU-0108,Other/Unbranded_i5_Unk_512GB_12-14in,Other/Unbranded,RAM Module,42.05,6.0,0.86
SKU-0108,Other/Unbranded_i5_Unk_512GB_12-14in,Other/Unbranded,Storage (SSD/HDD),64.07,9.1,1.78
SKU-0108,Other/Unbranded_i5_Unk_512GB_12-14in,Other/Unbranded,Keyboard/Chassis,100.63,14.3,2.61
SKU-0108,Other/Unbranded_i5_Unk_512GB_12-14in,Other/Unbranded,Power Adapter,46.37,6.6,2.29
SKU-0108,Other/Unbranded_i5_Unk_512GB_12-14in,Other/Unbranded,TOTAL / MSRP,706.0,100.0,
SKU-0109,Dell_Unknown_Unk_Unk_14-16in,Dell,Motherboard,189.32,35.6,7.23
SKU-0109,Dell_Unknown_Unk_Unk_14-16in,Dell,Display Panel,122.79,23.1,2.76
SKU-0109,Dell_Unknown_Unk_Unk_14-16in,Dell,Battery,45.97,8.6,4.38
SKU-0109,Dell_Unknown_Unk_Unk_14-16in,Dell,RAM Module,29.91,5.6,0.96
SKU-0109,Dell_Unknown_Unk_Unk_14-16in,Dell,Storage (SSD/HDD),52.24,9.8,1.83
SKU-0109,Dell_Unknown_Unk_Unk_14-16in,Dell,Keyboard/Chassis,75.89,14.3,3.14
SKU-0109,Dell_Unknown_Unk_Unk_14-16in,Dell,Power Adapter,33.57,6.3,2.14
SKU-0109,Dell_Unknown_Unk_Unk_14-16in,Dell,TOTAL / MSRP,532.4,100.0,
SKU-0110,Lenovo_i7_32GB_2TB_14-16in,Lenovo,Motherboard,427.52,33.9,6.37
SKU-0110,Lenovo_i7_32GB_2TB_14-16in,Lenovo,Display Panel,289.55,22.9,2.69
SKU-0110,Lenovo_i7_32GB_2TB_14-16in,Lenovo,Battery,105.17,8.3,3.61
SKU-0110,Lenovo_i7_32GB_2TB_14-16in,Lenovo,RAM Module,70.56,5.6,0.9
SKU-0110,Lenovo_i7_32GB_2TB_14-16in,Lenovo,Storage (SSD/HDD),136.83,10.8,2.12
SKU-0110,Lenovo_i7_32GB_2TB_14-16in,Lenovo,Keyboard/Chassis,168.7,13.4,3.28
SKU-0110,Lenovo_i7_32GB_2TB_14-16in,Lenovo,Power Adapter,71.38,5.7,2.62
SKU-0110,Lenovo_i7_32GB_2TB_14-16in,Lenovo,TOTAL / MSRP,1262.0,100.0,
SKU-0111,HP_i5_8GB_1TB_14-16in,HP,Motherboard,269.87,34.4,11.47
SKU-0111,HP_i5_8GB_1TB_14-16in,HP,Display Panel,171.88,21.9,2.51
SKU-0111,HP_i5_8GB_1TB_14-16in,HP,Battery,61.27,7.8,3.43
SKU-0111,HP_i5_8GB_1TB_14-16in,HP,RAM Module,49.84,6.4,1.03
SKU-0111,HP_i5_8GB_1TB_14-16in,HP,Storage (SSD/HDD),74.24,9.5,2.12
SKU-0111,HP_i5_8GB_1TB_14-16in,HP,Keyboard/Chassis,110.51,14.1,3.04
SKU-0111,HP_i5_8GB_1TB_14-16in,HP,Power Adapter,49.1,6.3,2.77
SKU-0111,HP_i5_8GB_1TB_14-16in,HP,TOTAL / MSRP,784.0,100.0,
SKU-0112,Lenovo_i5_8GB_512GB_12-14in,Lenovo,Motherboard,259.35,36.6,13.24
SKU-0112,Lenovo_i5_8GB_512GB_12-14in,Lenovo,Display Panel,149.43,21.1,2.78
SKU-0112,Lenovo_i5_8GB_512GB_12-14in,Lenovo,Battery,51.85,7.3,3.78
SKU-0112,Lenovo_i5_8GB_512GB_12-14in,Lenovo,RAM Module,45.37,6.4,1.12
SKU-0112,Lenovo_i5_8GB_512GB_12-14in,Lenovo,Storage (SSD/HDD),66.12,9.3,1.81
SKU-0112,Lenovo_i5_8GB_512GB_12-14in,Lenovo,Keyboard/Chassis,95.42,13.5,2.87
SKU-0112,Lenovo_i5_8GB_512GB_12-14in,Lenovo,Power Adapter,41.95,5.9,2.78
SKU-0112,Lenovo_i5_8GB_512GB_12-14in,Lenovo,TOTAL / MSRP,709.0,100.0,
SKU-0113,Microsoft_i7_Unk_256GB_12-14in,Microsoft,Motherboard,292.63,33.5,11.37
SKU-0113,Microsoft_i7_Unk_256GB_12-14in,Microsoft,Display Panel,180.62,20.7,2.41
SKU-0113,Microsoft_i7_Unk_256GB_12-14in,Microsoft,Battery,72.19,8.3,4.16
SKU-0113,Microsoft_i7_Unk_256GB_12-14in,Microsoft,RAM Module,55.33,6.3,1.03
SKU-0113,Microsoft_i7_Unk_256GB_12-14in,Microsoft,Storage (SSD/HDD),83.34,9.6,1.96
SKU-0113,Microsoft_i7_Unk_256GB_12-14in,Microsoft,Keyboard/Chassis,120.92,13.9,3.43
SKU-0113,Microsoft_i7_Unk_256GB_12-14in,Microsoft,Power Adapter,57.36,6.6,2.54
SKU-0113,Microsoft_i7_Unk_256GB_12-14in,Microsoft,TOTAL / MSRP,872.4,100.0,
SKU-0114,Acer_pentium_Unk_Unk_14-16in,Acer,Motherboard,147.34,33.3,7.32
SKU-0114,Acer_pentium_Unk_Unk_14-16in,Acer,Display Panel,102.0,23.1,2.6
SKU-0114,Acer_pentium_Unk_Unk_14-16in,Acer,Battery,38.71,8.7,4.12
SKU-0114,Acer_pentium_Unk_Unk_14-16in,Acer,RAM Module,28.8,6.5,0.87
SKU-0114,Acer_pentium_Unk_Unk_14-16in,Acer,Storage (SSD/HDD),45.12,10.2,2.07
SKU-0114,Acer_pentium_Unk_Unk_14-16in,Acer,Keyboard/Chassis,63.69,14.4,3.18
SKU-0114,Acer_pentium_Unk_Unk_14-16in,Acer,Power Adapter,27.48,6.2,2.65
SKU-0114,Acer_pentium_Unk_Unk_14-16in,Acer,TOTAL / MSRP,442.4,100.0,
SKU-0115,Dell_i3_4GB_512GB_14-16in,Dell,Motherboard,170.52,30.6,7.85
SKU-0115,Dell_i3_4GB_512GB_14-16in,Dell,Display Panel,114.08,20.5,2.83
SKU-0115,Dell_i3_4GB_512GB_14-16in,Dell,Battery,40.16,7.2,4.33
SKU-0115,Dell_i3_4GB_512GB_14-16in,Dell,RAM Module,34.62,6.2,0.97
SKU-0115,Dell_i3_4GB_512GB_14-16in,Dell,Storage (SSD/HDD),60.56,10.9,2.03
SKU-0115,Dell_i3_4GB_512GB_14-16in,Dell,Keyboard/Chassis,76.41,13.7,3.31
SKU-0115,Dell_i3_4GB_512GB_14-16in,Dell,Power Adapter,31.51,5.7,2.62
SKU-0115,Dell_i3_4GB_512GB_14-16in,Dell,TOTAL / MSRP,557.0,100.0,
SKU-0116,Lenovo_celeron_4GB_16GB_Sub-12in,Lenovo,Motherboard,126.48,35.7,8.96
SKU-0116,Lenovo_celeron_4GB_16GB_Sub-12in,Lenovo,Display Panel,82.92,23.4,2.51
SKU-0116,Lenovo_celeron_4GB_16GB_Sub-12in,Lenovo,Battery,28.86,8.1,4.14
SKU-0116,Lenovo_celeron_4GB_16GB_Sub-12in,Lenovo,RAM Module,22.12,6.2,0.91
SKU-0116,Lenovo_celeron_4GB_16GB_Sub-12in,Lenovo,Storage (SSD/HDD),38.12,10.8,2.14
SKU-0116,Lenovo_celeron_4GB_16GB_Sub-12in,Lenovo,Keyboard/Chassis,46.78,13.2,2.79
SKU-0116,Lenovo_celeron_4GB_16GB_Sub-12in,Lenovo,Power Adapter,20.65,5.8,2.44
SKU-0116,Lenovo_celeron_4GB_16GB_Sub-12in,Lenovo,TOTAL / MSRP,354.4,100.0,
SKU-0117,Dell_celeron_4GB_16GB_Sub-12in,Dell,Motherboard,131.38,37.1,10.89
SKU-0117,Dell_celeron_4GB_16GB_Sub-12in,Dell,Display Panel,77.87,22.0,2.34
SKU-0117,Dell_celeron_4GB_16GB_Sub-12in,Dell,Battery,29.01,8.2,4.29
SKU-0117,Dell_celeron_4GB_16GB_Sub-12in,Dell,RAM Module,20.38,5.7,1.08
SKU-0117,Dell_celeron_4GB_16GB_Sub-12in,Dell,Storage (SSD/HDD),37.56,10.6,1.9
SKU-0117,Dell_celeron_4GB_16GB_Sub-12in,Dell,Keyboard/Chassis,53.54,15.1,3.15
SKU-0117,Dell_celeron_4GB_16GB_Sub-12in,Dell,Power Adapter,20.89,5.9,2.78
SKU-0117,Dell_celeron_4GB_16GB_Sub-12in,Dell,TOTAL / MSRP,354.4,100.0,
SKU-0118,HP_i5_8GB_256GB_12-14in,HP,Motherboard,235.44,35.0,8.96
SKU-0118,HP_i5_8GB_256GB_12-14in,HP,Display Panel,147.93,22.0,2.71
SKU-0118,HP_i5_8GB_256GB_12-14in,HP,Battery,51.65,7.7,4.0
SKU-0118,HP_i5_8GB_256GB_12-14in,HP,RAM Module,36.54,5.4,0.91
SKU-0118,HP_i5_8GB_256GB_12-14in,HP,Storage (SSD/HDD),66.03,9.8,2.09
SKU-0118,HP_i5_8GB_256GB_12-14in,HP,Keyboard/Chassis,86.83,12.9,3.01
SKU-0118,HP_i5_8GB_256GB_12-14in,HP,Power Adapter,41.67,6.2,2.79
SKU-0118,HP_i5_8GB_256GB_12-14in,HP,TOTAL / MSRP,672.4,100.0,
SKU-0119,Lenovo_i5_16GB_1TB_14-16in,Lenovo,Motherboard,259.95,30.7,9.1
SKU-0119,Lenovo_i5_16GB_1TB_14-16in,Lenovo,Display Panel,187.89,22.2,2.39
SKU-0119,Lenovo_i5_16GB_1TB_14-16in,Lenovo,Battery,72.9,8.6,4.39
SKU-0119,Lenovo_i5_16GB_1TB_14-16in,Lenovo,RAM Module,55.49,6.5,0.95
SKU-0119,Lenovo_i5_16GB_1TB_14-16in,Lenovo,Storage (SSD/HDD),80.92,9.5,1.84
SKU-0119,Lenovo_i5_16GB_1TB_14-16in,Lenovo,Keyboard/Chassis,108.69,12.8,3.3
SKU-0119,Lenovo_i5_16GB_1TB_14-16in,Lenovo,Power Adapter,54.53,6.4,2.63
SKU-0119,Lenovo_i5_16GB_1TB_14-16in,Lenovo,TOTAL / MSRP,848.0,100.0,
SKU-0120,Other/Unbranded_i5_8GB_512GB_14-16in,Other/Unbranded,Motherboard,218.15,30.7,7.69
SKU-0120,Other/Unbranded_i5_8GB_512GB_14-16in,Other/Unbranded,Display Panel,146.34,20.6,2.65
SKU-0120,Other/Unbranded_i5_8GB_512GB_14-16in,Other/Unbranded,Battery,56.06,7.9,4.29
SKU-0120,Other/Unbranded_i5_8GB_512GB_14-16in,Other/Unbranded,RAM Module,44.63,6.3,1.0
SKU-0120,Other/Unbranded_i5_8GB_512GB_14-16in,Other/Unbranded,Storage (SSD/HDD),68.88,9.7,1.95
SKU-0120,Other/Unbranded_i5_8GB_512GB_14-16in,Other/Unbranded,Keyboard/Chassis,94.37,13.3,2.87
SKU-0120,Other/Unbranded_i5_8GB_512GB_14-16in,Other/Unbranded,Power Adapter,39.39,5.5,2.28
SKU-0120,Other/Unbranded_i5_8GB_512GB_14-16in,Other/Unbranded,TOTAL / MSRP,710.8,100.0,
SKU-0121,Lenovo_i7_8GB_512GB_14-16in,Lenovo,Motherboard,293.21,32.2,4.54
SKU-0121,Lenovo_i7_8GB_512GB_14-16in,Lenovo,Display Panel,219.86,24.1,2.44
SKU-0121,Lenovo_i7_8GB_512GB_14-16in,Lenovo,Battery,73.46,8.1,4.24
SKU-0121,Lenovo_i7_8GB_512GB_14-16in,Lenovo,RAM Module,51.41,5.6,0.95
SKU-0121,Lenovo_i7_8GB_512GB_14-16in,Lenovo,Storage (SSD/HDD),93.47,10.3,2.02
SKU-0121,Lenovo_i7_8GB_512GB_14-16in,Lenovo,Keyboard/Chassis,127.4,14.0,3.39
SKU-0121,Lenovo_i7_8GB_512GB_14-16in,Lenovo,Power Adapter,56.75,6.2,2.28
SKU-0121,Lenovo_i7_8GB_512GB_14-16in,Lenovo,TOTAL / MSRP,910.8,100.0,
SKU-0122,Other/Unbranded_i5_8GB_256GB_Sub-12in,Other/Unbranded,Motherboard,249.26,37.1,10.75
SKU-0122,Other/Unbranded_i5_8GB_256GB_Sub-12in,Other/Unbranded,Display Panel,135.18,20.1,2.48
SKU-0122,Other/Unbranded_i5_8GB_256GB_Sub-12in,Other/Unbranded,Battery,50.8,7.6,4.26
SKU-0122,Other/Unbranded_i5_8GB_256GB_Sub-12in,Other/Unbranded,RAM Module,42.15,6.3,1.01
SKU-0122,Other/Unbranded_i5_8GB_256GB_Sub-12in,Other/Unbranded,Storage (SSD/HDD),72.27,10.7,1.82
SKU-0122,Other/Unbranded_i5_8GB_256GB_Sub-12in,Other/Unbranded,Keyboard/Chassis,99.63,14.8,2.96
SKU-0122,Other/Unbranded_i5_8GB_256GB_Sub-12in,Other/Unbranded,Power Adapter,39.57,5.9,2.49
SKU-0122,Other/Unbranded_i5_8GB_256GB_Sub-12in,Other/Unbranded,TOTAL / MSRP,672.4,100.0,
SKU-0123,Other/Unbranded_celeron_4GB_256GB_14-16in,Other/Unbranded,Motherboard,143.4,36.7,6.93
SKU-0123,Other/Unbranded_celeron_4GB_256GB_14-16in,Other/Unbranded,Display Panel,85.53,21.9,2.26
SKU-0123,Other/Unbranded_celeron_4GB_256GB_14-16in,Other/Unbranded,Battery,28.52,7.3,4.18
SKU-0123,Other/Unbranded_celeron_4GB_256GB_14-16in,Other/Unbranded,RAM Module,23.49,6.0,1.15
SKU-0123,Other/Unbranded_celeron_4GB_256GB_14-16in,Other/Unbranded,Storage (SSD/HDD),39.5,10.1,1.89
SKU-0123,Other/Unbranded_celeron_4GB_256GB_14-16in,Other/Unbranded,Keyboard/Chassis,57.16,14.6,3.1
SKU-0123,Other/Unbranded_celeron_4GB_256GB_14-16in,Other/Unbranded,Power Adapter,23.26,6.0,2.67
SKU-0123,Other/Unbranded_celeron_4GB_256GB_14-16in,Other/Unbranded,TOTAL / MSRP,390.4,100.0,
