sku_id,product_family_key,brand_x,component,bom_cost_usd,cost_share_pct,warranty_claim_rate_pct,weighted_fail,component_resale_value_usd,resale_pct_of_bom_cost,brand_y,circularity_tier
SKU-0078,Other/Unbranded_i7_Unk_256GB_14-16in,Other/Unbranded,Keyboard/Chassis,111.91,12.9,2.87,0.37023,18.13,16.2,Other/Unbranded,High
SKU-0078,Other/Unbranded_i7_Unk_256GB_14-16in,Other/Unbranded,Power Adapter,53.61,6.2,2.72,0.16864,12.97,24.2,Other/Unbranded,High
SKU-0079,Dell_i5_8GB_2TB_14-16in,Dell,Motherboard,264.98,33.6,11.88,3.9916800000000006,42.93,16.2,Dell,Low
SKU-0079,Dell_i5_8GB_2TB_14-16in,Dell,Display Panel,185.65,23.6,2.8,0.6608,104.89,56.5,Dell,Low
SKU-0079,Dell_i5_8GB_2TB_14-16in,Dell,Battery,63.1,8.0,4.12,0.3296,10.85,17.2,Dell,Low
SKU-0079,Dell_i5_8GB_2TB_14-16in,Dell,RAM Module,50.98,6.5,1.05,0.06825,20.54,40.3,Dell,Low
SKU-0079,Dell_i5_8GB_2TB_14-16in,Dell,Storage (SSD/HDD),83.46,10.6,2.28,0.24167999999999998,36.97,44.3,Dell,Low
SKU-0079,Dell_i5_8GB_2TB_14-16in,Dell,Keyboard/Chassis,116.96,14.9,3.0,0.44699999999999995,20.0,17.1,Dell,Low
SKU-0079,Dell_i5_8GB_2TB_14-16in,Dell,Power Adapter,51.83,6.6,2.63,0.17358,13.48,26.0,Dell,Low
SKU-0080,Lenovo_celeron_4GB_64GB_Sub-12in,Lenovo,Motherboard,126.78,35.1,11.09,3.89259,24.09,19.0,Lenovo,Low
SKU-0080,Lenovo_celeron_4GB_64GB_Sub-12in,Lenovo,Display Panel,79.99,22.1,2.66,0.58786,66.47,83.1,Lenovo,Low
SKU-0080,Lenovo_celeron_4GB_64GB_Sub-12in,Lenovo,Battery,31.67,8.8,3.8,0.33440000000000003,5.95,18.8,Lenovo,Low
SKU-0080,Lenovo_celeron_4GB_64GB_Sub-12in,Lenovo,RAM Module,21.87,6.0,1.06,0.0636,9.29,42.5,Lenovo,Low
SKU-0080,Lenovo_celeron_4GB_64GB_Sub-12in,Lenovo,Storage (SSD/HDD),39.06,10.8,2.09,0.22572,14.76,37.8,Lenovo,Low
SKU-0080,Lenovo_celeron_4GB_64GB_Sub-12in,Lenovo,Keyboard/Chassis,50.57,14.0,3.3,0.462,7.23,14.3,Lenovo,Low
SKU-0080,Lenovo_celeron_4GB_64GB_Sub-12in,Lenovo,Power Adapter,20.59,5.7,2.21,0.12597,4.51,21.9,Lenovo,Low
SKU-0081,Dell_i5_16GB_512GB_12-14in,Dell,Motherboard,255.42,33.0,6.32,2.0856000000000003,49.3,19.3,Dell,Medium
SKU-0081,Dell_i5_16GB_512GB_12-14in,Dell,Display Panel,168.26,21.7,2.56,0.55552,88.84,52.8,Dell,Medium
SKU-0081,Dell_i5_16GB_512GB_12-14in,Dell,Battery,61.63,8.0,4.57,0.36560000000000004,12.82,20.8,Dell,Medium
SKU-0081,Dell_i5_16GB_512GB_12-14in,Dell,RAM Module,48.71,6.3,0.88,0.05544,20.7,42.5,Dell,Medium
SKU-0081,Dell_i5_16GB_512GB_12-14in,Dell,Storage (SSD/HDD),70.81,9.1,1.8,0.1638,31.37,44.3,Dell,Medium
SKU-0081,Dell_i5_16GB_512GB_12-14in,Dell,Keyboard/Chassis,115.78,14.9,2.8,0.41719999999999996,18.06,15.6,Dell,Medium
SKU-0081,Dell_i5_16GB_512GB_12-14in,Dell,Power Adapter,49.89,6.4,2.29,0.14656,11.97,24.0,Dell,Medium
SKU-0082,Dell_i7_8GB_512GB_14-16in,Dell,Motherboard,309.07,35.0,5.39,1.8864999999999998,61.81,20.0,Dell,Low
SKU-0082,Dell_i7_8GB_512GB_14-16in,Dell,Display Panel,205.97,23.4,2.17,0.5077799999999999,124.82,60.6,Dell,Low
SKU-0082,Dell_i7_8GB_512GB_14-16in,Dell,Battery,76.31,8.7,4.2,0.3654,15.57,20.4,Dell,Low
SKU-0082,Dell_i7_8GB_512GB_14-16in,Dell,RAM Module,51.75,5.9,0.96,0.05664,21.37,41.3,Dell,Low
SKU-0082,Dell_i7_8GB_512GB_14-16in,Dell,Storage (SSD/HDD),89.02,10.1,1.93,0.19493,40.68,45.7,Dell,Low
SKU-0082,Dell_i7_8GB_512GB_14-16in,Dell,Keyboard/Chassis,122.96,13.9,2.57,0.35723,17.95,14.6,Dell,Low
SKU-0082,Dell_i7_8GB_512GB_14-16in,Dell,Power Adapter,57.34,6.5,2.34,0.15209999999999999,15.88,27.7,Dell,Low
SKU-0083,HP_Unknown_Unk_Unk_14-16in,HP,Motherboard,188.23,35.4,13.53,4.789619999999999,38.78,20.6,HP,Medium
SKU-0083,HP_Unknown_Unk_Unk_14-16in,HP,Display Panel,122.44,23.0,2.35,0.5405000000000001,93.91,76.7,HP,Medium
SKU-0083,HP_Unknown_Unk_Unk_14-16in,HP,Battery,45.77,8.6,3.54,0.30444,9.7,21.2,HP,Medium
SKU-0083,HP_Unknown_Unk_Unk_14-16in,HP,RAM Module,29.37,5.5,0.92,0.0506,11.28,38.4,HP,Medium
SKU-0083,HP_Unknown_Unk_Unk_14-16in,HP,Storage (SSD/HDD),50.94,9.6,2.19,0.21024,17.78,34.9,HP,Medium
SKU-0083,HP_Unknown_Unk_Unk_14-16in,HP,Keyboard/Chassis,71.55,13.4,3.22,0.43148000000000003,9.3,13.0,HP,Medium
SKU-0083,HP_Unknown_Unk_Unk_14-16in,HP,Power Adapter,34.35,6.5,2.78,0.1807,8.14,23.7,HP,Medium
SKU-0084,Acer_celeron_4GB_16GB_Sub-12in,Acer,Motherboard,110.35,31.1,10.73,3.33703,21.63,19.6,Acer,Low
SKU-0084,Acer_celeron_4GB_16GB_Sub-12in,Acer,Display Panel,76.86,21.7,2.33,0.50561,42.2,54.9,Acer,Low
SKU-0084,Acer_celeron_4GB_16GB_Sub-12in,Acer,Battery,28.47,8.0,3.48,0.2784,6.26,22.0,Acer,Low
SKU-0084,Acer_celeron_4GB_16GB_Sub-12in,Acer,RAM Module,21.21,6.0,1.07,0.06420000000000001,9.61,45.3,Acer,Low
SKU-0084,Acer_celeron_4GB_16GB_Sub-12in,Acer,Storage (SSD/HDD),36.64,10.3,2.2,0.22660000000000002,16.3,44.5,Acer,Low
SKU-0084,Acer_celeron_4GB_16GB_Sub-12in,Acer,Keyboard/Chassis,44.9,12.7,3.18,0.40386000000000005,5.88,13.1,Acer,Low
SKU-0084,Acer_celeron_4GB_16GB_Sub-12in,Acer,Power Adapter,20.99,5.9,2.71,0.15989,5.42,25.8,Acer,Low
SKU-0085,Dell_i7_8GB_512GB_12-14in,Dell,Motherboard,337.43,37.0,5.72,2.1164,66.14,19.6,Dell,Low
SKU-0085,Dell_i7_8GB_512GB_12-14in,Dell,Display Panel,189.85,20.8,2.51,0.52208,83.91,44.2,Dell,Low
SKU-0085,Dell_i7_8GB_512GB_12-14in,Dell,Battery,77.04,8.5,4.56,0.3876,14.33,18.6,Dell,Low
SKU-0085,Dell_i7_8GB_512GB_12-14in,Dell,RAM Module,55.75,6.1,1.07,0.06527000000000001,25.14,45.1,Dell,Low
SKU-0085,Dell_i7_8GB_512GB_12-14in,Dell,Storage (SSD/HDD),89.39,9.8,2.23,0.21854,30.39,34.0,Dell,Low
SKU-0085,Dell_i7_8GB_512GB_12-14in,Dell,Keyboard/Chassis,130.17,14.3,3.37,0.48191000000000006,17.96,13.8,Dell,Low
SKU-0085,Dell_i7_8GB_512GB_12-14in,Dell,Power Adapter,59.8,6.6,2.37,0.15642,14.89,24.9,Dell,Low
SKU-0086,Lenovo_i5_8GB_256GB_12-14in,Lenovo,Motherboard,223.58,33.8,8.48,2.86624,40.69,18.2,Lenovo,Low
SKU-0086,Lenovo_i5_8GB_256GB_12-14in,Lenovo,Display Panel,131.1,19.8,2.29,0.45342000000000005,65.94,50.3,Lenovo,Low
SKU-0086,Lenovo_i5_8GB_256GB_12-14in,Lenovo,Battery,51.18,7.7,4.36,0.33572,10.44,20.4,Lenovo,Low
SKU-0086,Lenovo_i5_8GB_256GB_12-14in,Lenovo,RAM Module,38.02,5.8,1.13,0.06553999999999999,16.58,43.6,Lenovo,Low
SKU-0086,Lenovo_i5_8GB_256GB_12-14in,Lenovo,Storage (SSD/HDD),63.25,9.6,2.19,0.21024,25.55,40.4,Lenovo,Low
SKU-0086,Lenovo_i5_8GB_256GB_12-14in,Lenovo,Keyboard/Chassis,93.92,14.2,2.58,0.36635999999999996,14.84,15.8,Lenovo,Low
SKU-0086,Lenovo_i5_8GB_256GB_12-14in,Lenovo,Power Adapter,43.57,6.6,2.22,0.14652,10.15,23.3,Lenovo,Low
SKU-0087,Other/Unbranded_Unknown_Unk_Unk_Sub-12in,Other/Unbranded,Motherboard,194.85,36.6,8.01,2.93166,32.54,16.7,Other/Unbranded,Medium
SKU-0087,Other/Unbranded_Unknown_Unk_Unk_Sub-12in,Other/Unbranded,Display Panel,112.37,21.1,2.66,0.5612600000000001,85.4,76.0,Other/Unbranded,Medium
SKU-0087,Other/Unbranded_Unknown_Unk_Unk_Sub-12in,Other/Unbranded,Battery,38.35,7.2,4.16,0.29952000000000006,6.63,17.3,Other/Unbranded,Medium
SKU-0087,Other/Unbranded_Unknown_Unk_Unk_Sub-12in,Other/Unbranded,RAM Module,34.05,6.4,0.86,0.05504,17.02,50.0,Other/Unbranded,Medium
SKU-0087,Other/Unbranded_Unknown_Unk_Unk_Sub-12in,Other/Unbranded,Storage (SSD/HDD),49.14,9.2,1.93,0.17756,19.41,39.5,Other/Unbranded,Medium
SKU-0087,Other/Unbranded_Unknown_Unk_Unk_Sub-12in,Other/Unbranded,Keyboard/Chassis,68.46,12.9,3.09,0.39861,10.41,15.2,Other/Unbranded,Medium
SKU-0087,Other/Unbranded_Unknown_Unk_Unk_Sub-12in,Other/Unbranded,Power Adapter,29.2,5.5,2.19,0.12045,6.98,23.9,Other/Unbranded,Medium
SKU-0088,Other/Unbranded_i5_Unk_1TB_14-16in,Other/Unbranded,Motherboard,272.27,35.0,8.71,3.0485,50.37,18.5,Other/Unbranded,High
SKU-0088,Other/Unbranded_i5_Unk_1TB_14-16in,Other/Unbranded,Display Panel,175.82,22.6,2.81,0.6350600000000001,117.1,66.6,Other/Unbranded,High
SKU-0088,Other/Unbranded_i5_Unk_1TB_14-16in,Other/Unbranded,Battery,58.16,7.5,4.17,0.31275,12.45,21.4,Other/Unbranded,High
SKU-0088,Other/Unbranded_i5_Unk_1TB_14-16in,Other/Unbranded,RAM Module,42.63,5.5,1.01,0.05555,17.14,40.2,Other/Unbranded,High
SKU-0088,Other/Unbranded_i5_Unk_1TB_14-16in,Other/Unbranded,Storage (SSD/HDD),80.83,10.4,2.02,0.21008000000000002,31.85,39.4,Other/Unbranded,High
SKU-0088,Other/Unbranded_i5_Unk_1TB_14-16in,Other/Unbranded,Keyboard/Chassis,110.6,14.2,2.59,0.36777999999999994,14.71,13.3,Other/Unbranded,High
SKU-0088,Other/Unbranded_i5_Unk_1TB_14-16in,Other/Unbranded,Power Adapter,44.03,5.7,2.47,0.14079000000000003,12.06,27.4,Other/Unbranded,High
SKU-0089,Other/Unbranded_i3_Unk_128GB_14-16in,Other/Unbranded,Motherboard,178.35,33.5,11.85,3.9697500000000003,29.96,16.8,Other/Unbranded,Medium
SKU-0089,Other/Unbranded_i3_Unk_128GB_14-16in,Other/Unbranded,Display Panel,125.51,23.6,2.57,0.60652,75.81,60.4,Other/Unbranded,Medium
SKU-0089,Other/Unbranded_i3_Unk_128GB_14-16in,Other/Unbranded,Battery,45.3,8.5,4.43,0.37655,10.19,22.5,Other/Unbranded,Medium
SKU-0089,Other/Unbranded_i3_Unk_128GB_14-16in,Other/Unbranded,RAM Module,30.76,5.8,1.02,0.05916,13.32,43.3,Other/Unbranded,Medium
SKU-0089,Other/Unbranded_i3_Unk_128GB_14-16in,Other/Unbranded,Storage (SSD/HDD),48.17,9.1,1.94,0.17654,19.41,40.3,Other/Unbranded,Medium
SKU-0089,Other/Unbranded_i3_Unk_128GB_14-16in,Other/Unbranded,Keyboard/Chassis,69.52,13.1,2.94,0.38514,9.32,13.4,Other/Unbranded,Medium
SKU-0089,Other/Unbranded_i3_Unk_128GB_14-16in,Other/Unbranded,Power Adapter,33.59,6.3,2.83,0.17829,7.99,23.8,Other/Unbranded,Medium
SKU-0090,Other/Unbranded_i5_Unk_Unk_12-14in,Other/Unbranded,Motherboard,221.33,32.9,8.42,2.7701799999999994,38.73,17.5,Other/Unbranded,Medium
SKU-0090,Other/Unbranded_i5_Unk_Unk_12-14in,Other/Unbranded,Display Panel,136.13,20.2,2.76,0.5575199999999999,88.08,64.7,Other/Unbranded,Medium
SKU-0090,Other/Unbranded_i5_Unk_Unk_12-14in,Other/Unbranded,Battery,50.76,7.5,4.59,0.34425,10.0,19.7,Other/Unbranded,Medium
SKU-0090,Other/Unbranded_i5_Unk_Unk_12-14in,Other/Unbranded,RAM Module,37.66,5.6,1.14,0.06384,15.55,41.3,Other/Unbranded,Medium
SKU-0090,Other/Unbranded_i5_Unk_Unk_12-14in,Other/Unbranded,Storage (SSD/HDD),67.31,10.0,2.28,0.22799999999999998,25.98,38.6,Other/Unbranded,Medium
SKU-0090,Other/Unbranded_i5_Unk_Unk_12-14in,Other/Unbranded,Keyboard/Chassis,88.65,13.2,3.38,0.44616,12.94,14.6,Other/Unbranded,Medium
SKU-0090,Other/Unbranded_i5_Unk_Unk_12-14in,Other/Unbranded,Power Adapter,36.5,5.4,2.69,0.14526000000000003,9.02,24.7,Other/Unbranded,Medium
SKU-0091,Other/Unbranded_i5_16GB_512GB_14-16in,Other/Unbranded,Motherboard,256.6,33.1,5.33,1.7642300000000002,45.93,17.9,Other/Unbranded,Medium
SKU-0091,Other/Unbranded_i5_16GB_512GB_14-16in,Other/Unbranded,Display Panel,173.97,22.5,2.75,0.61875,139.52,80.2,Other/Unbranded,Medium
SKU-0091,Other/Unbranded_i5_16GB_512GB_14-16in,Other/Unbranded,Battery,63.31,8.2,3.58,0.29356,10.89,17.2,Other/Unbranded,Medium
SKU-0091,Other/Unbranded_i5_16GB_512GB_14-16in,Other/Unbranded,RAM Module,45.0,5.8,1.01,0.05857999999999999,18.14,40.3,Other/Unbranded,Medium
SKU-0091,Other/Unbranded_i5_16GB_512GB_14-16in,Other/Unbranded,Storage (SSD/HDD),77.98,10.1,1.8,0.1818,28.85,37.0,Other/Unbranded,Medium
SKU-0091,Other/Unbranded_i5_16GB_512GB_14-16in,Other/Unbranded,Keyboard/Chassis,107.18,13.8,2.82,0.38916,14.9,13.9,Other/Unbranded,Medium
SKU-0091,Other/Unbranded_i5_16GB_512GB_14-16in,Other/Unbranded,Power Adapter,43.49,5.6,2.51,0.14055999999999996,11.44,26.3,Other/Unbranded,Medium
SKU-0092,Dell_Unknown_Unk_Unk_Unk,Dell,Motherboard,175.49,33.0,12.53,4.1349,28.25,16.1,Dell,Medium
SKU-0092,Dell_Unknown_Unk_Unk_Unk,Dell,Display Panel,108.94,20.5,2.74,0.5617,61.33,56.3,Dell,Medium
SKU-0092,Dell_Unknown_Unk_Unk_Unk,Dell,Battery,44.59,8.4,3.76,0.31584,8.47,19.0,Dell,Medium
SKU-0092,Dell_Unknown_Unk_Unk_Unk,Dell,RAM Module,32.71,6.1,0.91,0.055510000000000004,14.26,43.6,Dell,Medium
SKU-0092,Dell_Unknown_Unk_Unk_Unk,Dell,Storage (SSD/HDD),56.99,10.7,2.13,0.22790999999999997,25.59,44.9,Dell,Medium
SKU-0092,Dell_Unknown_Unk_Unk_Unk,Dell,Keyboard/Chassis,80.64,15.1,3.2,0.4832,12.26,15.2,Dell,Medium
SKU-0092,Dell_Unknown_Unk_Unk_Unk,Dell,Power Adapter,28.99,5.4,2.68,0.14472000000000002,7.36,25.4,Dell,Medium
SKU-0093,Lenovo_i5_Unk_128GB_12-14in,Lenovo,Motherboard,238.4,36.6,12.3,4.5018,38.38,16.1,Lenovo,Medium
SKU-0093,Lenovo_i5_Unk_128GB_12-14in,Lenovo,Display Panel,143.81,22.1,2.2,0.4862,82.4,57.3,Lenovo,Medium
SKU-0093,Lenovo_i5_Unk_128GB_12-14in,Lenovo,Battery,53.09,8.1,3.85,0.31185,9.93,18.7,Lenovo,Medium
SKU-0093,Lenovo_i5_Unk_128GB_12-14in,Lenovo,RAM Module,39.61,6.1,0.98,0.05978,18.38,46.4,Lenovo,Medium
SKU-0093,Lenovo_i5_Unk_128GB_12-14in,Lenovo,Storage (SSD/HDD),63.4,9.7,2.14,0.20758,28.34,44.7,Lenovo,Medium
SKU-0093,Lenovo_i5_Unk_128GB_12-14in,Lenovo,Keyboard/Chassis,89.59,13.7,3.29,0.45072999999999996,14.51,16.2,Lenovo,Medium
SKU-0093,Lenovo_i5_Unk_128GB_12-14in,Lenovo,Power Adapter,41.52,6.4,2.48,0.15872,11.92,28.7,Lenovo,Medium
SKU-0094,Samsung_celeron_4GB_32GB_Sub-12in,Samsung,Motherboard,129.73,36.4,12.67,4.61188,20.24,15.6,Samsung,Low
SKU-0094,Samsung_celeron_4GB_32GB_Sub-12in,Samsung,Display Panel,74.67,20.9,2.15,0.44934999999999997,49.58,66.4,Samsung,Low
SKU-0094,Samsung_celeron_4GB_32GB_Sub-12in,Samsung,Battery,29.88,8.4,4.32,0.36288000000000004,6.75,22.6,Samsung,Low
SKU-0094,Samsung_celeron_4GB_32GB_Sub-12in,Samsung,RAM Module,22.36,6.3,1.06,0.06678,8.97,40.1,Samsung,Low
SKU-0094,Samsung_celeron_4GB_32GB_Sub-12in,Samsung,Storage (SSD/HDD),34.67,9.7,2.18,0.21145999999999998,12.93,37.3,Samsung,Low
SKU-0094,Samsung_celeron_4GB_32GB_Sub-12in,Samsung,Keyboard/Chassis,50.24,14.1,3.26,0.4596599999999999,8.64,17.2,Samsung,Low
SKU-0094,Samsung_celeron_4GB_32GB_Sub-12in,Samsung,Power Adapter,22.17,6.2,2.75,0.17049999999999998,5.21,23.5,Samsung,Low
SKU-0095,Dell_celeron_4GB_64GB_Sub-12in,Dell,Motherboard,126.21,34.9,4.23,1.47627,19.31,15.3,Dell,Medium
SKU-0095,Dell_celeron_4GB_64GB_Sub-12in,Dell,Display Panel,83.83,23.2,2.62,0.6078399999999999,50.05,59.7,Dell,Medium
SKU-0095,Dell_celeron_4GB_64GB_Sub-12in,Dell,Battery,30.09,8.3,3.53,0.29299,5.84,19.4,Dell,Medium
SKU-0095,Dell_celeron_4GB_64GB_Sub-12in,Dell,RAM Module,19.86,5.5,0.97,0.05335,8.68,43.7,Dell,Medium
SKU-0095,Dell_celeron_4GB_64GB_Sub-12in,Dell,Storage (SSD/HDD),34.76,9.6,2.03,0.19488,14.46,41.6,Dell,Medium
SKU-0095,Dell_celeron_4GB_64GB_Sub-12in,Dell,Keyboard/Chassis,55.16,15.3,2.62,0.40086,9.38,17.0,Dell,Medium
SKU-0095,Dell_celeron_4GB_64GB_Sub-12in,Dell,Power Adapter,20.83,5.8,2.18,0.12644,5.21,25.0,Dell,Medium
SKU-0096,HP_celeron_4GB_32GB_14-16in,HP,Motherboard,111.99,31.6,6.84,2.16144,21.17,18.9,HP,Low
SKU-0096,HP_celeron_4GB_32GB_14-16in,HP,Display Panel,73.83,20.8,2.34,0.48672,47.84,64.8,HP,Low
SKU-0096,HP_celeron_4GB_32GB_14-16in,HP,Battery,26.39,7.4,3.72,0.2752800000000001,4.51,17.1,HP,Low
SKU-0096,HP_celeron_4GB_32GB_14-16in,HP,RAM Module,21.17,6.0,0.92,0.0552,9.93,46.9,HP,Low
SKU-0096,HP_celeron_4GB_32GB_14-16in,HP,Storage (SSD/HDD),32.15,9.1,1.83,0.16653,12.54,39.0,HP,Low
SKU-0096,HP_celeron_4GB_32GB_14-16in,HP,Keyboard/Chassis,45.89,12.9,3.35,0.43215000000000003,6.88,15.0,HP,Low
SKU-0096,HP_celeron_4GB_32GB_14-16in,HP,Power Adapter,21.64,6.1,2.59,0.15799,4.72,21.8,HP,Low
SKU-0097,HP_i5_8GB_128GB_14-16in,HP,Motherboard,210.3,32.2,8.2,2.6403999999999996,35.54,16.9,HP,Medium
SKU-0097,HP_i5_8GB_128GB_14-16in,HP,Display Panel,144.28,22.1,2.23,0.49283,92.05,63.8,HP,Medium
SKU-0097,HP_i5_8GB_128GB_14-16in,HP,Battery,51.23,7.8,3.59,0.28002,11.42,22.3,HP,Medium
SKU-0097,HP_i5_8GB_128GB_14-16in,HP,RAM Module,40.21,6.2,0.87,0.05394,19.46,48.4,HP,Medium
SKU-0097,HP_i5_8GB_128GB_14-16in,HP,Storage (SSD/HDD),60.13,9.2,1.81,0.16652,26.1,43.4,HP,Medium
SKU-0097,HP_i5_8GB_128GB_14-16in,HP,Keyboard/Chassis,87.35,13.4,3.19,0.42746,11.36,13.0,HP,Medium
SKU-0097,HP_i5_8GB_128GB_14-16in,HP,Power Adapter,38.93,6.0,2.38,0.14279999999999998,11.02,28.3,HP,Medium
SKU-0098,Dell_i5_32GB_2TB_14-16in,Dell,Motherboard,308.41,31.5,12.18,3.8367,61.68,20.0,Dell,Medium
SKU-0098,Dell_i5_32GB_2TB_14-16in,Dell,Display Panel,227.97,23.3,2.79,0.65007,155.93,68.4,Dell,Medium
SKU-0098,Dell_i5_32GB_2TB_14-16in,Dell,Battery,76.45,7.8,4.52,0.35256,16.13,21.1,Dell,Medium
SKU-0098,Dell_i5_32GB_2TB_14-16in,Dell,RAM Module,60.97,6.2,1.0,0.062,26.52,43.5,Dell,Medium
SKU-0098,Dell_i5_32GB_2TB_14-16in,Dell,Storage (SSD/HDD),104.7,10.7,2.11,0.22576999999999997,37.38,35.7,Dell,Medium
SKU-0098,Dell_i5_32GB_2TB_14-16in,Dell,Keyboard/Chassis,142.99,14.6,3.15,0.4599,24.45,17.1,Dell,Medium
SKU-0098,Dell_i5_32GB_2TB_14-16in,Dell,Power Adapter,54.42,5.6,2.63,0.14727999999999997,15.4,28.3,Dell,Medium
SKU-0099,Samsung_celeron_4GB_32GB_14-16in,Samsung,Motherboard,124.81,35.0,4.62,1.617,21.47,17.2,Samsung,Medium
SKU-0099,Samsung_celeron_4GB_32GB_14-16in,Samsung,Display Panel,76.69,21.5,2.77,0.59555,52.15,68.0,Samsung,Medium
SKU-0099,Samsung_celeron_4GB_32GB_14-16in,Samsung,Battery,26.88,7.5,3.84,0.288,5.16,19.2,Samsung,Medium
SKU-0099,Samsung_celeron_4GB_32GB_14-16in,Samsung,RAM Module,22.55,6.3,0.97,0.06111,11.12,49.3,Samsung,Medium
SKU-0099,Samsung_celeron_4GB_32GB_14-16in,Samsung,Storage (SSD/HDD),37.25,10.4,1.92,0.19968,16.54,44.4,Samsung,Medium
SKU-0099,Samsung_celeron_4GB_32GB_14-16in,Samsung,Keyboard/Chassis,53.75,15.1,2.74,0.41374,8.49,15.8,Samsung,Medium
SKU-0099,Samsung_celeron_4GB_32GB_14-16in,Samsung,Power Adapter,19.42,5.4,2.42,0.13068000000000002,5.48,28.2,Samsung,Medium
SKU-0100,Dell_i7_8GB_256GB_14-16in,Dell,Motherboard,305.21,35.0,10.08,3.5279999999999996,58.6,19.2,Dell,Low
SKU-0100,Dell_i7_8GB_256GB_14-16in,Dell,Display Panel,194.97,22.3,2.19,0.48836999999999997,91.64,47.0,Dell,Low
SKU-0100,Dell_i7_8GB_256GB_14-16in,Dell,Battery,63.62,7.3,3.53,0.25769,12.79,20.1,Dell,Low
SKU-0100,Dell_i7_8GB_256GB_14-16in,Dell,RAM Module,48.16,5.5,1.06,0.058300000000000005,19.99,41.5,Dell,Low
SKU-0100,Dell_i7_8GB_256GB_14-16in,Dell,Storage (SSD/HDD),84.4,9.7,1.71,0.16587,29.96,35.5,Dell,Low
SKU-0100,Dell_i7_8GB_256GB_14-16in,Dell,Keyboard/Chassis,110.69,12.7,3.21,0.40767,15.72,14.2,Dell,Low
SKU-0100,Dell_i7_8GB_256GB_14-16in,Dell,Power Adapter,53.34,6.1,2.13,0.12993,13.17,24.7,Dell,Low
SKU-0101,HP_celeron_4GB_128GB_14-16in,HP,Motherboard,132.83,35.8,4.77,1.7076599999999997,22.18,16.7,HP,Low
SKU-0101,HP_celeron_4GB_128GB_14-16in,HP,Display Panel,82.01,22.1,2.86,0.63206,41.42,50.5,HP,Low
SKU-0101,HP_celeron_4GB_128GB_14-16in,HP,Battery,27.18,7.3,3.86,0.28178,5.22,19.2,HP,Low
SKU-0101,HP_celeron_4GB_128GB_14-16in,HP,RAM Module,21.23,5.7,0.86,0.04902,8.96,42.2,HP,Low
SKU-0101,HP_celeron_4GB_128GB_14-16in,HP,Storage (SSD/HDD),38.89,10.5,1.83,0.19215,16.22,41.7,HP,Low
SKU-0101,HP_celeron_4GB_128GB_14-16in,HP,Keyboard/Chassis,46.79,12.6,2.82,0.35531999999999997,7.35,15.7,HP,Low
SKU-0101,HP_celeron_4GB_128GB_14-16in,HP,Power Adapter,23.96,6.5,2.63,0.17095,6.09,25.4,HP,Low
SKU-0102,HP_celeron_4GB_16GB_Sub-12in,HP,Motherboard,119.48,33.7,10.44,3.51828,20.19,16.9,HP,Low
SKU-0102,HP_celeron_4GB_16GB_Sub-12in,HP,Display Panel,81.24,22.9,2.83,0.6480699999999999,57.27,70.5,HP,Low
SKU-0102,HP_celeron_4GB_16GB_Sub-12in,HP,Battery,29.76,8.4,3.97,0.33348000000000005,5.15,17.3,HP,Low
SKU-0102,HP_celeron_4GB_16GB_Sub-12in,HP,RAM Module,23.35,6.6,0.92,0.06072,10.6,45.4,HP,Low
SKU-0102,HP_celeron_4GB_16GB_Sub-12in,HP,Storage (SSD/HDD),35.76,10.1,2.28,0.23027999999999996,12.48,34.9,HP,Low
SKU-0102,HP_celeron_4GB_16GB_Sub-12in,HP,Keyboard/Chassis,46.69,13.2,3.2,0.42240000000000005,7.24,15.5,HP,Low
SKU-0102,HP_celeron_4GB_16GB_Sub-12in,HP,Power Adapter,21.78,6.1,2.71,0.16530999999999998,5.58,25.6,HP,Low
SKU-0103,Dell_i7_32GB_2TB_16in+,Dell,Motherboard,502.19,36.8,11.11,4.08848,94.41,18.8,Dell,Medium
SKU-0103,Dell_i7_32GB_2TB_16in+,Dell,Display Panel,291.22,21.3,2.81,0.59853,166.0,57.0,Dell,Medium
SKU-0103,Dell_i7_32GB_2TB_16in+,Dell,Battery,117.81,8.6,4.25,0.3655,20.5,17.4,Dell,Medium
SKU-0103,Dell_i7_32GB_2TB_16in+,Dell,RAM Module,89.02,6.5,1.0,0.065,36.85,41.4,Dell,Medium
SKU-0103,Dell_i7_32GB_2TB_16in+,Dell,Storage (SSD/HDD),126.61,9.3,2.27,0.21111000000000002,51.15,40.4,Dell,Medium
SKU-0103,Dell_i7_32GB_2TB_16in+,Dell,Keyboard/Chassis,185.67,13.6,3.4,0.46240000000000003,31.75,17.1,Dell,Medium
SKU-0103,Dell_i7_32GB_2TB_16in+,Dell,Power Adapter,78.27,5.7,2.73,0.15561,19.33,24.7,Dell,Medium
SKU-0104,Dell_i5_8GB_16GB_14-16in,Dell,Motherboard,218.6,34.4,6.59,2.2669599999999996,39.13,17.9,Dell,Low
SKU-0104,Dell_i5_8GB_16GB_14-16in,Dell,Display Panel,127.17,20.0,2.76,0.5519999999999999,85.46,67.2,Dell,Low
SKU-0104,Dell_i5_8GB_16GB_14-16in,Dell,Battery,51.09,8.0,3.87,0.30960000000000004,10.73,21.0,Dell,Low
SKU-0104,Dell_i5_8GB_16GB_14-16in,Dell,RAM Module,35.8,5.6,1.14,0.06384,18.51,51.7,Dell,Low
